hotel_id,hotel_name,city,state,week_start,year,week_number,rooms_available,rooms_booked,occupancy_rate,avg_lead_time,cancelation_rate,total_guests,avg_guest_age,loyalty_members,repeat_guests,avg_daily_rate,total_revenue,extras_revenue,holiday_week,local_event
H105,Windy City Lodge,Chicago,IL,2023-06-25,2023,25,121,68,0.56,26,0.26,204,57,103,79,97.84,46571.84,3347.9,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-07-02,2023,26,99,67,0.68,7,0.02,134,49,75,53,108.34,50811.46,1465.86,True,
H105,Windy City Lodge,Chicago,IL,2023-07-09,2023,27,140,119,0.85,16,0.13,238,38,103,48,152.73,127224.09,6280.34,False,
H105,Windy City Lodge,Chicago,IL,2023-07-16,2023,28,118,89,0.75,1,0.22,178,45,87,51,117.66,73302.18,2230.21,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-07-23,2023,29,87,57,0.66,21,0.06,114,38,52,37,106.97,42681.03,2846.97,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-07-30,2023,30,89,66,0.74,18,0.22,132,33,58,32,84.84,39196.08,1402.02,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-08-06,2023,31,137,92,0.67,13,0.13,92,51,28,23,89.62,57715.28,2449.49,False,
H105,Windy City Lodge,Chicago,IL,2023-08-13,2023,32,127,80,0.63,22,0.3,160,33,86,45,104.37,58447.2,2212.87,False,
H105,Windy City Lodge,Chicago,IL,2023-08-20,2023,33,91,73,0.8,14,0.13,219,53,128,95,124.21,63471.31,4834.66,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-08-27,2023,34,144,92,0.64,13,0.14,184,46,87,61,87.44,56311.36,4916.92,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2023-09-03,2023,35,150,99,0.66,2,0.3,297,30,172,93,128.13,88794.09,7303.36,False,
H105,Windy City Lodge,Chicago,IL,2023-09-10,2023,36,137,110,0.8,13,0.23,330,42,123,155,114.73,88342.1,9311.44,False,
H105,Windy City Lodge,Chicago,IL,2023-09-17,2023,37,104,73,0.7,18,0.23,146,39,50,37,109.34,55872.74,2525.94,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-09-24,2023,38,140,125,0.89,6,0.19,375,48,195,112,160.72,140630.0,9488.3,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-10-01,2023,39,87,55,0.63,1,0.2,110,32,44,41,127.65,49145.25,2938.26,False,
H105,Windy City Lodge,Chicago,IL,2023-10-08,2023,40,123,68,0.55,18,0.21,204,38,72,72,135.37,64436.12,5744.98,False,
H105,Windy City Lodge,Chicago,IL,2023-10-15,2023,41,144,110,0.76,26,0.25,330,38,131,159,113.48,87379.6,5165.6,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-10-22,2023,42,85,76,0.89,10,0.2,76,54,25,36,142.23,75666.36,961.51,False,
H105,Windy City Lodge,Chicago,IL,2023-10-29,2023,43,136,85,0.62,20,0.15,170,60,90,39,99.84,59404.8,4972.04,False,State Fair
H105,Windy City Lodge,Chicago,IL,2023-11-05,2023,44,146,97,0.66,17,0.11,291,55,123,113,131.26,89125.54,6980.0,False,Convention
H105,Windy City Lodge,Chicago,IL,2023-11-12,2023,45,126,85,0.67,14,0.1,170,50,70,72,119.11,70870.45,2029.18,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-11-19,2023,46,129,93,0.72,13,0.07,186,53,98,49,111.05,72293.55,5290.67,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-11-26,2023,47,86,45,0.52,23,0.3,135,26,73,48,120.4,37926.0,1703.92,True,
H105,Windy City Lodge,Chicago,IL,2023-12-03,2023,48,122,83,0.68,17,0.21,83,34,35,26,105.24,61144.44,2149.14,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-12-10,2023,49,92,52,0.57,12,0.25,156,57,90,73,130.48,47494.72,4511.76,False,
H105,Windy City Lodge,Chicago,IL,2023-12-17,2023,50,129,83,0.64,11,0.23,166,38,71,35,119.49,69423.69,3465.67,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2023-12-24,2023,51,99,65,0.66,1,0.24,130,40,50,27,99.28,45172.4,3038.22,True,
H105,Windy City Lodge,Chicago,IL,2023-12-31,2023,52,98,67,0.68,15,0.17,134,37,62,28,132.84,62301.96,1457.6,True,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-01-07,2024,1,130,85,0.65,26,0.1,85,35,37,26,95.7,56941.5,1395.21,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-01-14,2024,2,90,63,0.7,16,0.16,126,42,60,46,113.32,49974.12,1395.01,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-01-21,2024,3,128,93,0.73,7,0.23,279,36,92,97,124.05,80756.55,3686.78,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-01-28,2024,4,96,45,0.47,12,0.07,135,49,41,66,106.47,33538.05,2771.81,False,
H105,Windy City Lodge,Chicago,IL,2024-02-04,2024,5,147,88,0.6,4,0.17,88,42,39,36,87.53,53918.48,999.7,False,
H105,Windy City Lodge,Chicago,IL,2024-02-11,2024,6,134,86,0.64,9,0.07,258,18,95,55,125.47,75532.94,3965.46,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-02-18,2024,7,82,61,0.74,28,0.11,122,22,53,41,121.89,52047.03,2944.21,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-02-25,2024,8,103,70,0.68,17,0.17,70,43,30,25,133.91,65615.9,1889.44,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-03-03,2024,9,142,66,0.46,11,0.3,66,51,21,25,148.84,68764.08,819.67,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-03-10,2024,10,97,68,0.7,8,0.3,68,58,27,15,131.97,62817.72,2007.18,False,
H105,Windy City Lodge,Chicago,IL,2024-03-17,2024,11,117,74,0.63,2,0.14,74,37,25,34,117.61,60921.98,1755.32,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-03-24,2024,12,149,114,0.77,26,0.04,342,25,148,94,157.32,125541.36,9063.92,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-03-31,2024,13,84,79,0.94,7,0.08,237,46,98,76,100.43,55537.79,4593.9,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-04-07,2024,14,96,59,0.61,12,0.3,177,26,64,36,116.42,48081.46,4944.48,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-04-14,2024,15,99,62,0.63,9,0.1,62,43,24,25,101.79,44176.86,1311.21,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-04-21,2024,16,101,78,0.77,5,0.21,234,49,140,89,125.5,68523.0,4234.02,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-04-28,2024,17,85,53,0.62,8,0.17,106,24,52,40,140.45,52106.95,1141.33,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-05-05,2024,18,110,71,0.65,14,0.17,142,39,79,47,102.13,50758.61,2668.08,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-05-12,2024,19,116,76,0.66,1,0.12,228,39,123,53,86.95,46257.4,4876.84,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-05-19,2024,20,109,64,0.59,18,0.06,192,29,81,57,133.45,59785.6,5133.8,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-05-26,2024,21,119,85,0.71,15,0.1,170,32,53,52,177.83,105808.85,4177.29,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-06-02,2024,22,127,92,0.72,22,0.02,276,47,89,65,120.02,77292.88,7399.24,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-06-09,2024,23,136,74,0.54,20,0.3,148,25,47,55,134.06,69443.08,3563.65,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-06-16,2024,24,128,82,0.64,13,0.12,246,34,87,86,147.36,84584.64,6078.76,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-06-23,2024,25,133,94,0.71,8,0.14,94,40,29,41,117.83,77532.14,1959.52,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-06-30,2024,26,97,64,0.66,17,0.08,128,27,73,52,100.03,44813.44,1283.29,False,
H105,Windy City Lodge,Chicago,IL,2024-07-07,2024,27,141,121,0.86,14,0.04,242,34,77,62,129.97,110084.59,6750.65,True,State Fair
H105,Windy City Lodge,Chicago,IL,2024-07-14,2024,28,93,72,0.77,7,0.22,216,46,76,83,97.72,49250.88,3512.95,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-07-21,2024,29,95,60,0.63,3,0.07,120,31,51,54,96.45,40509.0,2857.49,False,
H105,Windy City Lodge,Chicago,IL,2024-07-28,2024,30,100,72,0.72,29,0.13,144,38,64,54,113.64,57274.56,2380.67,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-08-04,2024,31,145,103,0.71,10,0.28,103,34,39,25,123.02,88697.42,1442.32,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-08-11,2024,32,91,81,0.89,20,0.02,81,47,41,32,164.04,93010.68,872.15,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-08-18,2024,33,124,82,0.66,23,0.29,82,31,41,37,143.68,82472.32,1740.62,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-08-25,2024,34,86,54,0.63,14,0.18,108,44,34,23,120.99,45734.22,2408.19,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-09-01,2024,35,127,98,0.77,7,0.18,98,50,54,21,113.17,77634.62,2142.25,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-09-08,2024,36,90,67,0.74,15,0.26,134,53,80,56,93.27,43743.63,1471.75,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-09-15,2024,37,83,69,0.83,14,0.07,138,41,56,37,104.69,50565.27,4013.4,False,
H105,Windy City Lodge,Chicago,IL,2024-09-22,2024,38,122,84,0.69,15,0.13,84,42,27,27,121.44,71406.72,1726.13,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-09-29,2024,39,84,65,0.77,18,0.2,130,42,45,54,113.1,51460.5,2858.52,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-10-06,2024,40,97,49,0.51,17,0.11,147,44,49,48,136.45,46802.35,2240.38,False,Sports Event
H105,Windy City Lodge,Chicago,IL,2024-10-13,2024,41,137,84,0.61,17,0.03,252,32,122,71,103.53,60875.64,6143.88,False,
H105,Windy City Lodge,Chicago,IL,2024-10-20,2024,42,90,60,0.67,27,0.21,60,27,24,26,120.88,50769.6,1146.6,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-10-27,2024,43,107,85,0.79,1,0.13,85,36,31,27,145.81,86756.95,851.22,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-11-03,2024,44,147,115,0.78,8,0.09,230,36,118,104,116.83,94048.15,3357.62,False,
H105,Windy City Lodge,Chicago,IL,2024-11-10,2024,45,116,70,0.6,2,0.15,70,48,29,22,112.73,55237.7,1899.42,False,Music Festival
H105,Windy City Lodge,Chicago,IL,2024-11-17,2024,46,95,82,0.86,12,0.27,82,36,28,27,151.83,87150.42,1448.23,False,Convention
H105,Windy City Lodge,Chicago,IL,2024-11-24,2024,47,133,104,0.78,15,0.27,312,32,151,140,99.21,72224.88,3205.11,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-12-01,2024,48,138,96,0.7,21,0.06,96,21,40,25,114.02,76621.44,1066.24,True,
H105,Windy City Lodge,Chicago,IL,2024-12-08,2024,49,143,94,0.66,3,0.29,282,29,85,127,121.76,80118.08,5885.88,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-12-15,2024,50,82,65,0.79,5,0.21,195,21,64,87,110.47,50263.85,3184.75,False,State Fair
H105,Windy City Lodge,Chicago,IL,2024-12-22,2024,51,110,62,0.56,6,0.13,186,53,103,76,86.0,37324.0,5151.93,True,Convention
H105,Windy City Lodge,Chicago,IL,2024-12-29,2024,52,117,81,0.69,4,0.21,162,52,91,52,107.37,60878.79,1627.61,False,
H106,Heartland Hotel,Des Moines,IA,2023-01-01,2023,52,125,88,0.7,19,0.06,88,30,45,22,133.18,82038.88,2399.74,True,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-01-08,2023,1,133,87,0.65,9,0.17,87,54,32,20,172.76,105210.84,1495.25,False,
H106,Heartland Hotel,Des Moines,IA,2023-01-15,2023,2,90,65,0.72,1,0.15,195,36,101,93,123.02,55974.1,2172.82,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-01-22,2023,3,88,55,0.62,14,0.27,165,42,93,48,118.16,45491.6,3624.41,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-01-29,2023,4,144,85,0.59,13,0.15,255,40,134,106,101.64,60475.8,3626.13,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-02-05,2023,5,82,62,0.76,6,0.19,124,46,66,55,96.18,41742.12,1919.55,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-02-12,2023,6,85,65,0.76,8,0.12,195,25,64,81,107.67,48989.85,5548.03,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-02-19,2023,7,127,92,0.72,1,0.21,184,29,101,61,95.21,61315.24,4331.63,False,
H106,Heartland Hotel,Des Moines,IA,2023-02-26,2023,8,82,62,0.76,12,0.26,124,38,68,54,91.48,39702.32,2247.08,False,
H106,Heartland Hotel,Des Moines,IA,2023-03-05,2023,9,124,80,0.65,10,0.24,80,51,29,18,117.71,65917.6,1234.21,False,
H106,Heartland Hotel,Des Moines,IA,2023-03-12,2023,10,93,65,0.7,11,0.3,195,38,60,89,139.47,63458.85,3500.78,False,
H106,Heartland Hotel,Des Moines,IA,2023-03-19,2023,11,122,93,0.76,5,0.05,93,48,54,23,78.46,51077.46,1765.37,False,
H106,Heartland Hotel,Des Moines,IA,2023-03-26,2023,12,125,84,0.67,1,0.3,252,51,94,96,83.84,49297.92,4969.73,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-04-02,2023,13,102,83,0.81,8,0.1,249,33,145,104,116.57,67727.17,5407.6,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-04-09,2023,14,141,114,0.81,14,0.12,342,25,203,108,94.66,75538.68,6804.63,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-04-16,2023,15,97,72,0.74,19,0.29,72,57,37,19,122.34,61659.36,1137.58,False,
H106,Heartland Hotel,Des Moines,IA,2023-04-23,2023,16,138,78,0.57,7,0.2,78,45,37,38,149.65,81708.9,879.12,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-04-30,2023,17,105,62,0.59,17,0.17,62,36,30,19,129.83,56346.22,1017.96,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-05-07,2023,18,85,57,0.67,15,0.04,114,45,47,36,115.68,46156.32,2236.55,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-05-14,2023,19,145,86,0.59,3,0.06,172,58,93,75,82.01,49370.02,3915.04,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-05-21,2023,20,140,96,0.69,7,0.1,192,35,111,68,138.05,92769.6,3436.76,False,
H106,Heartland Hotel,Des Moines,IA,2023-05-28,2023,21,104,69,0.66,6,0.07,138,28,65,30,112.38,54279.54,3965.98,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-06-04,2023,22,86,49,0.57,24,0.08,147,35,77,30,78.58,26952.94,2959.26,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-06-11,2023,23,114,91,0.8,1,0.18,91,43,29,42,133.86,85268.82,1564.37,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-06-18,2023,24,135,67,0.5,15,0.07,134,25,63,30,156.42,73360.98,3464.45,False,
H106,Heartland Hotel,Des Moines,IA,2023-06-25,2023,25,136,101,0.74,6,0.3,202,30,73,76,141.31,99906.17,3037.33,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-07-02,2023,26,103,69,0.67,14,0.24,138,54,70,41,131.8,63659.4,3428.47,True,
H106,Heartland Hotel,Des Moines,IA,2023-07-09,2023,27,143,135,0.94,1,0.14,270,22,116,55,120.39,113768.55,7934.97,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-07-16,2023,28,114,70,0.61,10,0.14,70,44,34,14,129.68,63543.2,1062.65,False,
H106,Heartland Hotel,Des Moines,IA,2023-07-23,2023,29,134,101,0.75,7,0.25,101,35,42,35,84.98,60080.86,1068.92,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-07-30,2023,30,103,70,0.68,3,0.3,210,45,94,50,100.4,49196.0,3953.16,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-08-06,2023,31,121,92,0.76,13,0.2,92,44,49,31,119.56,76996.64,1771.22,False,
H106,Heartland Hotel,Des Moines,IA,2023-08-13,2023,32,121,93,0.77,18,0.21,279,26,146,123,119.3,77664.3,6398.15,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-08-20,2023,33,119,77,0.65,15,0.3,154,30,48,38,114.24,61575.36,2258.86,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-08-27,2023,34,134,97,0.72,21,0.3,97,37,40,41,96.44,65482.76,2096.63,False,
H106,Heartland Hotel,Des Moines,IA,2023-09-03,2023,35,136,79,0.58,11,0.28,158,44,87,43,100.1,55355.3,3133.18,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-09-10,2023,36,85,52,0.61,15,0.08,156,46,74,52,139.25,50687.0,4238.12,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-09-17,2023,37,135,94,0.7,18,0.13,188,40,77,62,87.55,57607.9,5567.24,False,
H106,Heartland Hotel,Des Moines,IA,2023-09-24,2023,38,87,55,0.63,1,0.13,55,24,20,11,129.14,49718.9,693.37,False,
H106,Heartland Hotel,Des Moines,IA,2023-10-01,2023,39,131,82,0.63,11,0.13,164,36,50,64,88.09,50563.66,2997.68,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-10-08,2023,40,100,61,0.61,9,0.04,61,51,20,26,124.01,52952.27,1431.69,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-10-15,2023,41,136,99,0.73,9,0.22,99,44,39,48,117.59,81489.87,2774.94,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-10-22,2023,42,88,68,0.77,9,0.3,68,32,29,17,101.52,48323.52,1867.63,False,
H106,Heartland Hotel,Des Moines,IA,2023-10-29,2023,43,126,81,0.64,15,0.22,162,41,93,67,118.31,67081.77,4101.07,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-11-05,2023,44,84,59,0.7,7,0.11,177,47,62,87,118.98,49138.74,5289.78,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-11-12,2023,45,137,78,0.57,15,0.15,156,47,60,39,123.58,67474.68,3593.24,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-11-19,2023,46,136,108,0.79,21,0.07,108,51,47,35,117.06,88497.36,1418.61,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2023-11-26,2023,47,97,79,0.81,1,0.16,237,47,72,87,124.82,69025.46,6102.03,True,Music Festival
H106,Heartland Hotel,Des Moines,IA,2023-12-03,2023,48,130,65,0.5,17,0.27,130,45,54,46,141.73,64487.15,3387.92,False,
H106,Heartland Hotel,Des Moines,IA,2023-12-10,2023,49,115,64,0.56,3,0.21,64,35,30,27,123.9,55507.2,1700.11,False,
H106,Heartland Hotel,Des Moines,IA,2023-12-17,2023,50,83,64,0.77,16,0.11,192,36,79,54,133.19,59669.12,2188.27,False,Convention
H106,Heartland Hotel,Des Moines,IA,2023-12-24,2023,51,143,94,0.66,7,0.21,282,38,159,75,81.17,53409.86,7746.96,True,Sports Event
H106,Heartland Hotel,Des Moines,IA,2023-12-31,2023,52,95,43,0.45,14,0.27,86,38,39,30,125.81,37868.81,1987.26,True,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-01-07,2024,1,137,66,0.48,25,0.1,66,28,33,18,137.44,63497.28,1211.93,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-01-14,2024,2,116,84,0.72,12,0.08,252,40,121,71,111.56,65597.28,5981.25,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-01-21,2024,3,105,80,0.76,6,0.3,80,33,43,26,150.78,84436.8,2123.45,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-01-28,2024,4,89,76,0.85,2,0.21,152,56,49,63,107.6,57243.2,2774.79,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-02-04,2024,5,136,87,0.64,17,0.03,87,18,30,40,80.71,49152.39,931.97,False,
H106,Heartland Hotel,Des Moines,IA,2024-02-11,2024,6,120,66,0.55,34,0.17,198,45,107,95,119.85,55370.7,2828.14,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-02-18,2024,7,88,51,0.58,12,0.1,153,58,46,67,127.72,45596.04,2560.98,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-02-25,2024,8,117,68,0.58,1,0.27,136,34,67,37,120.24,57234.24,3007.67,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-03-03,2024,9,102,68,0.67,14,0.16,136,41,53,36,120.64,57424.64,3383.81,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-03-10,2024,10,108,56,0.52,8,0.18,56,48,23,26,121.78,47737.76,1334.49,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-03-17,2024,11,97,79,0.81,13,0.3,79,47,44,32,93.0,51429.0,1352.43,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-03-24,2024,12,83,54,0.65,8,0.11,108,23,64,34,153.84,58151.52,1984.52,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-03-31,2024,13,127,108,0.85,9,0.19,216,40,72,49,95.11,71903.16,3246.18,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-04-07,2024,14,96,71,0.74,11,0.21,213,25,106,76,131.44,65325.68,2671.79,False,
H106,Heartland Hotel,Des Moines,IA,2024-04-14,2024,15,88,66,0.75,5,0.1,132,23,77,31,106.27,49096.74,1697.73,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-04-21,2024,16,141,115,0.82,10,0.3,345,65,179,78,134.29,108103.45,3848.74,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-04-28,2024,17,132,96,0.73,17,0.12,288,37,97,98,104.35,70123.2,5649.33,False,
H106,Heartland Hotel,Des Moines,IA,2024-05-05,2024,18,96,75,0.78,11,0.3,150,26,60,59,133.56,70119.0,2571.73,False,
H106,Heartland Hotel,Des Moines,IA,2024-05-12,2024,19,89,76,0.85,1,0.19,152,26,63,42,100.04,53221.28,3710.06,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-05-19,2024,20,146,76,0.52,18,0.08,152,40,47,56,111.4,59264.8,4183.93,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-05-26,2024,21,150,113,0.75,15,0.23,339,39,150,80,158.24,125167.84,6818.93,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-06-02,2024,22,103,84,0.82,16,0.12,84,20,34,39,127.83,75164.04,847.32,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-06-09,2024,23,144,88,0.61,12,0.08,88,26,27,26,131.76,81164.16,2155.77,False,
H106,Heartland Hotel,Des Moines,IA,2024-06-16,2024,24,146,116,0.79,6,0.23,116,34,51,23,111.7,90700.4,2502.32,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-06-23,2024,25,101,62,0.61,19,0.11,62,54,30,24,125.83,54610.22,1528.04,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-06-30,2024,26,108,75,0.69,17,0.18,150,31,82,49,139.61,73295.25,1614.61,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-07-07,2024,27,116,110,0.95,21,0.13,110,56,37,54,92.72,71394.4,1476.91,True,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-07-14,2024,28,105,67,0.64,21,0.3,201,30,83,92,116.01,54408.69,5483.02,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-07-21,2024,29,115,85,0.74,17,0.07,85,47,41,38,141.0,83895.0,1299.82,False,
H106,Heartland Hotel,Des Moines,IA,2024-07-28,2024,30,118,86,0.73,1,0.17,258,46,134,95,88.93,53535.86,2990.97,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-08-04,2024,31,91,69,0.76,25,0.01,207,53,108,81,136.01,65692.83,2117.15,False,
H106,Heartland Hotel,Des Moines,IA,2024-08-11,2024,32,101,91,0.9,7,0.29,273,52,98,82,82.51,52558.87,5541.52,False,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-08-18,2024,33,99,67,0.68,14,0.15,67,30,26,25,174.22,81709.18,1054.13,False,
H106,Heartland Hotel,Des Moines,IA,2024-08-25,2024,34,123,85,0.69,9,0.13,255,38,138,53,94.84,56429.8,6994.88,False,
H106,Heartland Hotel,Des Moines,IA,2024-09-01,2024,35,83,65,0.78,1,0.1,65,19,38,21,146.28,66557.4,1123.07,False,
H106,Heartland Hotel,Des Moines,IA,2024-09-08,2024,36,113,68,0.6,12,0.3,204,46,80,100,114.04,54283.04,2162.48,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-09-15,2024,37,133,71,0.53,23,0.29,213,47,124,97,84.54,42016.38,3102.79,False,
H106,Heartland Hotel,Des Moines,IA,2024-09-22,2024,38,83,52,0.63,9,0.07,104,40,32,24,86.38,31442.32,2884.11,False,
H106,Heartland Hotel,Des Moines,IA,2024-09-29,2024,39,149,97,0.65,24,0.14,194,49,77,66,143.35,97334.65,3217.89,False,
H106,Heartland Hotel,Des Moines,IA,2024-10-06,2024,40,118,73,0.62,11,0.05,146,26,46,50,122.48,62587.28,4006.55,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-10-13,2024,41,131,116,0.89,10,0.09,232,21,92,96,111.71,90708.52,2991.46,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-10-20,2024,42,89,55,0.62,10,0.21,165,46,72,49,168.53,64884.05,4903.77,False,
H106,Heartland Hotel,Des Moines,IA,2024-10-27,2024,43,100,64,0.64,13,0.27,128,48,54,48,122.79,55009.92,1906.22,False,Sports Event
H106,Heartland Hotel,Des Moines,IA,2024-11-03,2024,44,141,99,0.7,14,0.3,198,54,78,68,92.45,64067.85,2765.56,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-11-10,2024,45,123,107,0.87,14,0.3,321,29,135,116,115.92,86824.08,4075.32,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-11-17,2024,46,120,114,0.95,5,0.14,342,46,143,161,145.24,115901.52,5940.97,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-11-24,2024,47,124,94,0.76,12,0.23,188,30,58,41,102.92,67721.36,2751.79,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-12-01,2024,48,127,80,0.63,16,0.3,240,25,120,98,139.36,78041.6,2400.25,True,State Fair
H106,Heartland Hotel,Des Moines,IA,2024-12-08,2024,49,93,73,0.78,19,0.23,146,27,84,32,159.67,81591.37,3772.37,False,Convention
H106,Heartland Hotel,Des Moines,IA,2024-12-15,2024,50,139,97,0.7,19,0.17,97,33,38,35,137.46,93335.34,1486.77,False,Music Festival
H106,Heartland Hotel,Des Moines,IA,2024-12-22,2024,51,137,129,0.94,20,0.13,129,57,74,43,104.5,94363.5,1338.71,True,Convention
H106,Heartland Hotel,Des Moines,IA,2024-12-29,2024,52,92,76,0.83,13,0.05,76,29,38,26,119.55,63600.6,1444.4,False,Music Festival
