student_id,institution_name,campus_location,degree_program,start_year,graduation_year,GPA_start,GPA_mid,GPA_final,credits_completed,internship_participation,extracurricular_involvement_level,study_abroad,on_campus_employment,gender,ethnicity,age_at_graduation,first_generation_college_student,family_income_bracket,high_school_GPA,employment_status_6mo,employment_status_1yr,job_title_first,industry_first,salary_first,job_city,job_state,job_region,graduate_school_enrollment,graduate_field_of_study,job_satisfaction,alignment_with_major
3f052a96-5786-4373-bc06-8f602eb9c2b0,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,3.18,2.99,3.35,129,0,Medium,0,0,Male,Hispanic,22,0,Low,3.75,Continuing Education,Continuing Education,,,,,,,0,,,
d0e0d40a-e53a-442f-a345-4e8b2f7b95df,University of Illinois Springfield,"Springfield, IL",Business,2016,2020,3.07,2.78,3.07,123,0,Medium,0,0,Female,Other,22,0,Medium,2.74,Employed,Employed,Environmental consultant,Marketing,59006.0,Indianapolis,IN,Midwest,0,,10.0,1.0
0532c7a5-c73b-42a5-978b-bc383428d167,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.75,2.78,2.57,120,1,Medium,0,0,Female,Black,23,0,Medium,3.17,Employed,Employed,Professor Emeritus,Higher Education,47511.0,Bloomington,IL,Midwest,0,,9.0,0.0
06c75c56-72ac-4c44-ade9-9417c3df2206,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.01,2.21,2.43,138,1,None,0,1,Male,White,28,0,Low,2.43,Employed,Employed,Broadcast presenter,K-12,32837.0,Bloomington,IL,Midwest,0,,8.0,1.0
68460975-22ba-4eeb-b035-398e86279d64,University of Illinois Springfield,"Springfield, IL",STEM,2020,2024,2.27,2.96,3.37,120,0,Low,0,0,Non-binary,Asian,24,0,High,2.82,Employed,Employed,Ophthalmologist,Engineering,74691.0,Champaign,IL,Midwest,0,,6.0,1.0
5fa6ffe1-635c-4d21-87c3-4b9d3d753c5c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.84,2.98,2.48,127,1,Medium,0,0,Non-binary,White,26,0,Low,3.51,Employed,Employed,"Engineer, civil (consulting)",Media,58639.0,Minneapolis,MN,Midwest,0,,10.0,1.0
b9398f04-c32b-4d56-b417-68b06804f47b,University of Illinois Chicago,"Chicago, IL",STEM,2018,2022,2.91,2.85,2.7,123,0,Medium,0,0,Male,White,27,1,Medium,3.29,Continuing Education,Continuing Education,,,,,,,0,,,
9d35ba85-3f9a-4ff6-8092-d4e0f793c11e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,2.07,2.14,2.24,140,0,High,0,0,Non-binary,Black,29,1,High,2.94,Employed,Employed,"Biochemist, clinical",Nonprofit,39842.0,Naperville,IL,Midwest,1,Arts & Humanities,7.0,1.0
17376e0f-861d-4d67-afbb-705a5dee94c6,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2016,2020,2.93,2.79,2.97,121,1,Low,0,0,Non-binary,Black,25,0,High,3.07,Employed,Employed,Aeronautical engineer,Media,39160.0,Champaign,IL,Midwest,0,,9.0,1.0
f0153aa4-70bc-4e53-ad00-c2c3798f11c1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.94,3.02,3.01,137,1,Medium,0,0,Male,Other,29,1,High,2.87,Employed,Employed,"Scientist, research (medical)",Marketing,68850.0,Champaign,IL,Midwest,0,,7.0,1.0
c99f26ba-49f6-4778-a93c-888a230a021a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.98,2.82,3.01,140,1,Medium,0,1,Non-binary,Hispanic,23,0,Low,2.67,Employed,Employed,"Engineer, automotive",Research,70148.0,Naperville,IL,Midwest,1,STEM,8.0,1.0
6dc3b89f-711d-4837-92bb-3458fdf0287e,University of Illinois Springfield,"Springfield, IL",STEM,2020,2024,3.02,3.12,2.88,131,0,Medium,0,0,Female,Black,28,1,High,2.94,Continuing Education,Continuing Education,,,,,,,1,STEM,,
cda6cc15-2f26-4a3e-ba01-f0279a8bba0b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.77,2.78,3.06,120,0,Medium,0,1,Male,Black,23,1,Medium,2.66,Employed,Employed,Financial manager,Marketing,57280.0,Minneapolis,MN,Midwest,0,,6.0,1.0
3c06d595-0ded-4a28-b002-3e8f84db7802,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,2.99,2.75,2.71,125,1,None,0,0,Non-binary,Other,25,1,High,3.24,Employed,Employed,Chartered public finance accountant,K-12,49631.0,Chicago,IL,Midwest,0,,10.0,1.0
858945a3-c472-4b26-98ea-cda6bae520fa,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.62,2.66,2.93,127,0,None,0,0,Non-binary,Black,24,0,Medium,3.55,Continuing Education,Continuing Education,,,,,,,0,,,
c123d63f-73fb-436f-952b-ba9feb00f182,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.52,2.71,3.54,135,0,Low,0,0,Non-binary,Hispanic,23,1,Low,2.42,Employed,Employed,"Horticulturist, amenity",Finance,64131.0,Champaign,IL,Midwest,0,,7.0,0.0
4842ba18-f27f-42af-807f-b78137af27d2,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.94,3.26,3.27,124,0,Medium,0,0,Male,Black,22,0,Low,3.31,Employed,Employed,Quarry manager,Finance,67851.0,Peoria,IL,Midwest,0,,8.0,1.0
53554d7c-4418-4ef0-bba6-7892d968209e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,3.21,3.64,3.81,128,1,None,0,0,Male,Other,22,1,High,4.0,Employed,Employed,Financial controller,Technology,78504.0,Rockford,IL,Midwest,1,STEM,10.0,0.0
4b121ca0-c08d-4af7-9ac4-2f043a5f58fb,University of Illinois Springfield,"Springfield, IL",Health Sciences,2017,2021,2.3,2.42,2.42,137,1,Low,0,0,Male,Hispanic,29,1,Medium,2.31,Employed,Employed,Environmental health practitioner,Healthcare,58439.0,Champaign,IL,Midwest,0,,8.0,1.0
6820e37f-0b30-494d-bbf3-1963ba5b7381,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,2.69,2.34,2.46,122,1,None,0,0,Male,Other,24,0,Low,3.72,Employed,Employed,Pensions consultant,Pharma,53260.0,Minneapolis,MN,Midwest,1,Health Sciences,8.0,1.0
42d40a28-4fb3-42f3-bfc3-6134153d6263,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.17,2.51,2.49,123,1,High,0,0,Non-binary,Hispanic,28,0,Low,3.34,Employed,Employed,Automotive engineer,Marketing,68624.0,Chicago,IL,Midwest,1,Business,9.0,0.0
1ca23f55-de2d-4c72-89e9-344bd5db65b8,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,2.13,2.76,3.22,133,0,None,0,0,Non-binary,Black,27,0,High,3.18,Unemployed,Employed,,,,,,,0,,,
e9cae7c3-a8d0-4dd1-b038-314df484d610,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.54,2.6,3.1,134,1,Medium,0,0,Female,White,23,0,High,3.11,Employed,Employed,"Programmer, multimedia",Higher Education,46300.0,Decatur,IL,Midwest,0,,10.0,1.0
4b076cb2-43e8-4fea-bb89-7d1496cb9ec2,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,3.08,3.08,3.12,134,1,High,0,1,Female,Hispanic,23,0,Medium,2.74,Employed,Employed,"Restaurant manager, fast food",Marketing,62192.0,Milwaukee,WI,Midwest,0,,10.0,1.0
69e2c11b-2314-4737-b720-e094611ae8f5,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,2.82,3.03,3.23,122,1,Low,0,0,Male,Asian,22,1,Low,2.58,Employed,Employed,Radiation protection practitioner,Research,74084.0,Bloomington,IL,Midwest,0,,7.0,1.0
51bbcc3b-6f1a-44b0-a666-0612dfc6490f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.42,2.26,1.73,122,0,High,0,0,Male,Asian,24,0,Low,3.06,Employed,Employed,Speech and language therapist,Higher Education,44019.0,Decatur,IL,Midwest,0,,10.0,0.0
81efee1b-2994-468f-9b2b-48f88cdfccc3,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,2.3,1.81,1.98,127,0,None,0,0,Male,White,28,0,Low,3.25,Employed,Employed,Retail buyer,Nonprofit,37123.0,Detroit,MI,Midwest,1,Arts & Humanities,9.0,1.0
4ec369a1-9fd3-47d3-9136-d55384ac9226,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.55,2.01,2.42,133,0,Medium,0,1,Female,Hispanic,22,1,High,2.57,Unemployed,Employed,,,,,,,0,,,
4717cb2b-68da-40df-becc-6e9744fab49c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,3.24,3.46,3.41,122,1,Low,0,0,Non-binary,Black,25,0,High,3.21,Employed,Employed,Special educational needs teacher,Higher Education,44600.0,Decatur,IL,Midwest,0,,7.0,1.0
0d0884cd-4baf-405f-978a-d4032462383e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.8,2.98,3.79,127,1,None,0,1,Male,Black,28,0,Medium,2.69,Employed,Employed,"Horticulturist, commercial",Media,48188.0,Chicago,IL,Midwest,0,,9.0,0.0
e902ff55-a45b-497c-bc93-4bc63f06c4e7,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,3.83,3.79,3.6,135,0,None,0,0,Non-binary,Asian,24,1,Medium,2.86,Employed,Employed,Music tutor,Marketing,61757.0,Rockford,IL,Midwest,1,Business,9.0,1.0
f8c06fdc-11f6-4815-9748-caef4556575b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.03,2.42,2.25,133,0,Medium,0,0,Male,Hispanic,29,0,Low,3.02,Unemployed,Employed,,,,,,,1,Health Sciences,,
fcb99b70-7087-4266-b5ed-503ad5afe00f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,2.96,3.46,3.99,121,1,Medium,0,0,Non-binary,Other,28,1,Low,2.83,Employed,Employed,"Therapist, art",K-12,47639.0,Champaign,IL,Midwest,1,Education,8.0,0.0
fdfcb9bc-9450-4fe8-82a4-832fa71459bf,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,3.07,3.32,3.07,133,1,High,0,0,Non-binary,Other,26,0,High,2.71,Employed,Employed,Hydrogeologist,Consulting,62109.0,Decatur,IL,Midwest,0,,6.0,1.0
eba41f72-cbd4-4602-8b4c-14c118ec4e87,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.06,2.32,2.77,134,1,Low,0,0,Female,Other,26,0,High,3.63,Employed,Employed,TEFL teacher,Healthcare,67155.0,Minneapolis,MN,Midwest,0,,8.0,1.0
b8edfaf9-4c5b-4417-8d2e-f90fef8bcae1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,3.25,3.15,3.8,131,0,None,0,0,Male,Other,28,1,Medium,2.7,Unemployed,Employed,,,,,,,0,,,
28c91933-2439-4aec-8aa6-c212dd2151b5,University of Illinois Springfield,"Springfield, IL",Health Sciences,2020,2024,3.06,3.44,3.32,128,1,Low,0,0,Non-binary,Asian,24,0,Low,3.29,Employed,Employed,Cabin crew,Healthcare,57731.0,Springfield,IL,Midwest,0,,9.0,1.0
34659e58-2ef0-4a87-b92c-3843320691cd,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.55,2.24,2.34,134,1,High,0,1,Non-binary,White,23,0,Medium,3.09,Employed,Employed,Equality and diversity officer,Engineering,73520.0,Naperville,IL,Midwest,1,STEM,9.0,0.0
e08d1ab9-b502-42d8-ac49-bd07aac9df8d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,2.95,3.27,3.12,137,1,Medium,0,0,Male,Other,23,0,Medium,2.88,Employed,Employed,"Engineer, biomedical",Healthcare,52089.0,Springfield,IL,Midwest,0,,6.0,1.0
dce22d62-ff07-4384-8132-dc86e10433c6,University of Illinois Chicago,"Chicago, IL",Business,2020,2024,3.45,3.62,3.92,130,0,Low,0,0,Non-binary,Hispanic,27,0,Low,2.76,Employed,Employed,Science writer,Consulting,54886.0,Decatur,IL,Midwest,0,,10.0,0.0
6286dedd-511a-47d9-bc7c-7e05347aaa16,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,3.19,3.42,3.37,133,1,Medium,0,1,Non-binary,Black,25,0,High,2.42,Employed,Employed,Furniture conservator/restorer,Technology,73994.0,Peoria,IL,Midwest,0,,10.0,1.0
b5674028-7475-4200-947d-04d747657f3d,University of Illinois Springfield,"Springfield, IL",Health Sciences,2019,2023,2.9,2.78,2.7,138,1,None,0,0,Female,Asian,29,0,Low,2.61,Employed,Employed,Chiropodist,Healthcare,55980.0,Denver,CO,West,0,,10.0,1.0
9549907f-994a-4b57-8983-241d37b87c51,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,3.26,3.49,3.27,122,1,High,0,0,Female,Black,27,0,High,2.21,Employed,Employed,"Scientist, clinical (histocompatibility and immunogenetics)",Media,37993.0,Minneapolis,MN,Midwest,1,Arts & Humanities,7.0,1.0
8f4d13f9-5450-4c86-a6c6-5377c843426c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.55,2.38,2.26,134,1,High,0,0,Female,Black,22,0,Medium,3.19,Employed,Employed,Horticultural consultant,Arts,44054.0,Champaign,IL,Midwest,0,,7.0,1.0
7de1c0fd-f6b4-47d7-81f5-5f14937cd968,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.54,2.45,2.75,129,1,Low,0,1,Non-binary,Hispanic,28,0,High,2.97,Employed,Employed,Health visitor,Higher Education,51079.0,Springfield,IL,Midwest,0,,8.0,1.0
5dd3315b-a86e-43e3-b252-c2a33d0a91bc,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.67,2.38,2.63,134,1,Medium,0,0,Male,Hispanic,27,0,Low,2.78,Employed,Employed,Illustrator,K-12,47215.0,Peoria,IL,Midwest,0,,9.0,0.0
4feda8a6-e406-47db-a77d-fcb212994da5,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2019,2023,2.71,2.87,3.42,120,0,Low,0,0,Non-binary,Hispanic,24,0,Low,2.97,Employed,Employed,Structural engineer,Media,42973.0,Champaign,IL,Midwest,0,,6.0,1.0
ae5c0211-ea58-4cf7-b0a2-2175a275f80f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.36,2.42,2.25,129,0,Medium,0,1,Male,White,25,0,Low,3.09,Unemployed,Unemployed,,,,,,,0,,,
f43fb7d0-b844-4bb9-b2ea-bbd9619c5ee4,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.92,3.05,3.68,122,0,High,0,0,Non-binary,Black,22,0,Medium,3.28,Employed,Employed,Insurance underwriter,Consulting,53141.0,Springfield,IL,Midwest,0,,8.0,1.0
38a91c56-008b-4afd-bea6-65e2a14dc4e9,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.57,2.15,2.01,132,1,Low,0,0,Male,Asian,24,0,Low,2.82,Employed,Employed,Theatre director,Consulting,71644.0,Naperville,IL,Midwest,0,,7.0,1.0
a9f8711b-1bd2-4b11-bb21-7dfd43ded8d7,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,2.56,2.65,3.13,120,1,Medium,0,0,Male,Other,29,0,Medium,3.86,Employed,Employed,"Research officer, government",Higher Education,49779.0,Seattle,WA,West,0,,6.0,0.0
fae86223-9656-4db8-a4ff-b23c08878be0,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.38,2.83,2.4,130,1,High,0,0,Female,Black,28,0,High,3.55,Employed,Employed,Drilling engineer,Consulting,70025.0,Champaign,IL,Midwest,0,,10.0,1.0
3db694a4-7125-4268-b1bc-2b6751d1b7ff,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.26,2.53,3.25,121,0,High,0,0,Male,Hispanic,24,0,Low,3.19,Unemployed,Unemployed,,,,,,,0,,,
4e6c3f39-49ef-45a3-ab1d-720376c0f8e6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.73,2.8,2.62,140,0,High,0,1,Male,White,23,0,Medium,2.82,Employed,Employed,Amenity horticulturist,Nonprofit,38601.0,Naperville,IL,Midwest,0,,7.0,1.0
8ed48f4d-9d2a-40e5-8708-c7b961241243,University of Illinois Springfield,"Springfield, IL",Business,2019,2023,2.29,2.63,2.68,134,0,None,0,0,Non-binary,Hispanic,25,1,High,3.16,Continuing Education,Continuing Education,,,,,,,0,,,
cfd8b0ca-de09-4d62-bf5a-c169b0bc6843,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2017,2021,2.69,3.04,2.91,131,1,Low,0,0,Non-binary,White,28,1,Low,3.57,Employed,Employed,"Engineer, materials",Pharma,55484.0,Naperville,IL,Midwest,0,,7.0,0.0
ccb104b2-817b-4f96-8c04-328457a2698f,University of Illinois Springfield,"Springfield, IL",Business,2016,2020,1.97,2.58,2.96,128,1,Medium,0,0,Male,Black,29,0,Low,2.35,Employed,Employed,Drilling engineer,Consulting,68358.0,Milwaukee,WI,Midwest,0,,10.0,1.0
37b6c36f-3734-4245-bf7f-9243abfc0197,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,1.99,1.63,1.68,127,0,Low,0,0,Female,White,28,0,Low,3.1,Employed,Employed,Actor,Engineering,61313.0,Naperville,IL,Midwest,0,,6.0,1.0
48774359-62c1-414d-808a-d8a6666721a1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.43,2.22,2.17,132,0,Medium,0,0,Male,White,22,0,Low,3.37,Employed,Employed,"Administrator, charities/voluntary organisations",Healthcare,59345.0,Decatur,IL,Midwest,0,,8.0,1.0
21af0428-5b7d-4f74-a360-0d5cb10bd3d6,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,2.6,3.17,3.23,139,0,Low,0,0,Male,Black,26,0,High,2.48,Employed,Employed,Wellsite geologist,Technology,59584.0,Naperville,IL,Midwest,0,,7.0,1.0
66a0affe-4df9-4539-9934-3dc1b3c0dcd4,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,2.8,2.87,3.0,137,0,Medium,0,0,Female,Other,26,0,Medium,2.81,Employed,Employed,"Designer, graphic",Nonprofit,38431.0,Champaign,IL,Midwest,0,,9.0,1.0
7d6e7c34-9655-448e-831f-baca06a5cce9,University of Illinois Chicago,"Chicago, IL",Business,2016,2020,2.51,3.04,3.1,126,0,Medium,0,1,Non-binary,Hispanic,29,0,Medium,2.47,Employed,Employed,Prison officer,Consulting,64322.0,Rockford,IL,Midwest,0,,9.0,1.0
756c747e-2268-485c-beed-9a6cf15ce0e0,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.18,2.63,2.08,124,1,Medium,1,0,Non-binary,White,25,0,Low,2.9,Employed,Employed,Proofreader,Finance,62554.0,Springfield,IL,Midwest,0,,8.0,0.0
9f21f60c-a5d1-4ac3-af5d-0a13b52d11bc,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.36,2.68,2.44,140,1,None,0,1,Male,Other,23,0,Low,3.12,Employed,Employed,Horticultural therapist,Arts,52403.0,Denver,CO,West,0,,7.0,1.0
e2205bfc-0b52-4a82-9e13-b0d107a6a2ea,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2017,2021,2.98,3.04,3.12,138,1,High,0,0,Non-binary,White,22,0,High,2.83,Employed,Employed,Office manager,Research,74755.0,Decatur,IL,Midwest,0,,10.0,0.0
7def0d37-9fff-4cde-9c96-b183b7e55764,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,2.5,2.46,1.83,134,1,Medium,0,0,Non-binary,Black,26,0,Low,2.96,Employed,Employed,Theatre manager,Engineering,83743.0,Peoria,IL,Midwest,0,,10.0,0.0
a98896d9-f7c0-466b-a293-14f1eb781f43,University of Illinois Chicago,"Chicago, IL",Business,2016,2020,2.77,2.81,3.07,130,1,None,1,0,Non-binary,Hispanic,29,1,High,2.25,Employed,Employed,Office manager,Marketing,63193.0,Springfield,IL,Midwest,0,,9.0,1.0
28bc21bb-dbf5-4548-ab79-b0c3010a3fcb,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,3.53,3.69,4.0,126,0,Low,0,0,Female,White,25,0,Medium,3.38,Employed,Employed,Dancer,Research,70272.0,Chicago,IL,Midwest,1,STEM,9.0,1.0
63d3d10a-6722-4419-a3c7-6bb03e660ee1,University of Illinois Springfield,"Springfield, IL",Health Sciences,2018,2022,2.94,2.95,2.96,129,1,High,1,1,Male,Black,23,0,Medium,2.68,Employed,Employed,Company secretary,Pharma,65274.0,Seattle,WA,West,0,,8.0,0.0
f0304d5b-1d4f-4863-ba67-3cb9a7e7bd6d,University of Illinois Springfield,"Springfield, IL",STEM,2016,2020,2.71,2.6,3.24,120,1,None,0,0,Female,Asian,25,0,High,3.23,Employed,Employed,Health and safety adviser,Research,73613.0,Chicago,IL,Midwest,0,,6.0,1.0
b790c189-7ae5-4ced-8564-c5a813303213,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.36,2.05,2.15,138,1,Low,0,1,Non-binary,White,27,0,Low,2.83,Employed,Employed,Hydrologist,Technology,73844.0,Naperville,IL,Midwest,0,,7.0,1.0
c1a84665-1df4-4276-811e-8aa89225fd53,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.79,2.83,3.35,134,1,High,0,1,Non-binary,Black,27,1,High,3.17,Employed,Employed,Further education lecturer,Higher Education,46112.0,Rockford,IL,Midwest,0,,9.0,1.0
4cdda08c-eb6b-4115-bbc0-0ab4744fd354,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2019,2023,3.75,4.0,3.93,135,0,None,0,0,Non-binary,Hispanic,23,0,Low,2.97,Employed,Employed,Youth worker,Pharma,67668.0,Rockford,IL,Midwest,1,Health Sciences,9.0,0.0
36a61765-40b1-4a41-9a35-8c8ca915b334,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.54,2.67,2.93,131,1,Low,0,0,Male,Other,26,1,High,2.56,Employed,Employed,Diagnostic radiographer,Consulting,62167.0,Indianapolis,IN,Midwest,0,,7.0,1.0
f057c6cd-b4ae-4473-8a57-339627252785,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.9,2.95,2.59,129,1,High,0,0,Female,Asian,26,1,Low,3.3,Employed,Employed,Dealer,Marketing,74120.0,San Francisco,CA,West,1,Business,8.0,1.0
582dc4d9-479e-4f7a-8d38-f3373217aaf9,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,2.17,2.25,2.16,139,1,None,0,0,Female,Other,25,0,High,3.34,Employed,Employed,Probation officer,Arts,50548.0,Champaign,IL,Midwest,0,,9.0,1.0
7a0c71fe-6640-4bd0-8f97-2508745807ed,University of Illinois Chicago,"Chicago, IL",Business,2019,2023,2.51,3.15,2.91,140,1,None,0,1,Non-binary,White,27,0,Medium,2.56,Employed,Employed,Aid worker,Marketing,79303.0,Indianapolis,IN,Midwest,0,,7.0,1.0
0fcf67c3-704d-4234-9603-a7e71bd8ca9a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.5,3.24,2.93,137,1,Low,0,0,Non-binary,Asian,22,0,High,3.41,Employed,Employed,"Engineer, civil (consulting)",Research,82348.0,Champaign,IL,Midwest,0,,8.0,1.0
312fcafe-c02e-4dc5-98ac-91aa89a6acac,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.72,2.94,2.77,137,1,Medium,0,0,Male,Other,28,1,Low,3.3,Employed,Employed,Research scientist (physical sciences),Engineering,81290.0,Champaign,IL,Midwest,0,,9.0,1.0
6fdb53f3-1400-41d9-b0dc-ac59b3cd0015,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,2.92,3.35,3.73,136,0,Medium,0,0,Female,Black,26,0,High,2.84,Employed,Employed,"Librarian, public",K-12,46333.0,Peoria,IL,Midwest,0,,9.0,1.0
83701bb0-de45-47b5-a81c-d0697a35035a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.27,2.02,1.5,125,0,High,0,0,Male,Asian,27,1,High,3.55,Continuing Education,Continuing Education,,,,,,,0,,,
78e22e71-3eae-4ab5-8c12-d05502b5d9bc,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.78,3.04,3.05,132,0,Low,0,0,Male,Other,29,0,Medium,2.69,Employed,Employed,Art gallery manager,K-12,51445.0,Chicago,IL,Midwest,0,,10.0,1.0
54a8c884-83cf-46c3-abf1-9df72063394e,University of Illinois Springfield,"Springfield, IL",Business,2019,2023,3.0,3.0,3.38,136,0,None,0,0,Female,Other,27,0,Medium,2.99,Employed,Employed,Social worker,Finance,64966.0,Peoria,IL,Midwest,0,,7.0,0.0
2aab90e9-2ca9-45e6-8968-8252e2d62101,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.56,2.74,2.61,132,0,Low,0,0,Non-binary,White,26,0,Medium,3.63,Employed,Employed,Historic buildings inspector/conservation officer,Media,39376.0,Champaign,IL,Midwest,0,,6.0,1.0
34b2035d-31f2-4053-9da2-dc7d0efc3d7a,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2019,2023,2.77,3.43,3.69,133,0,Medium,0,0,Male,White,26,1,Low,3.05,Employed,Employed,"Administrator, charities/voluntary organisations",Media,42894.0,Peoria,IL,Midwest,0,,6.0,1.0
40d4f225-1f73-4519-b32f-219c09d8ac11,University of Illinois Chicago,"Chicago, IL",STEM,2020,2024,2.66,2.56,3.08,127,1,None,0,0,Non-binary,White,29,0,Low,3.44,Employed,Employed,Industrial/product designer,Engineering,82959.0,Minneapolis,MN,Midwest,0,,8.0,1.0
c58c6c88-a8bb-4901-bd04-16bc23f3cafa,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,2.18,2.58,2.19,137,0,High,1,1,Male,Hispanic,29,1,High,3.26,Employed,Employed,Claims inspector/assessor,K-12,53236.0,Decatur,IL,Midwest,0,,10.0,1.0
5c79c16b-614c-4a42-89ef-8157d2c0e1fa,University of Illinois Chicago,"Chicago, IL",Health Sciences,2019,2023,2.77,2.92,2.79,123,0,Medium,0,1,Female,Other,26,0,Low,3.02,Employed,Employed,Optometrist,Healthcare,52584.0,Des Moines,IA,Midwest,1,Health Sciences,9.0,1.0
7d0047f1-32fb-4a02-a310-314556e7ccbd,University of Illinois Chicago,"Chicago, IL",STEM,2017,2021,3.46,4.0,3.78,138,1,Medium,0,0,Female,Asian,29,0,Low,2.24,Employed,Employed,Herpetologist,Research,66440.0,Rockford,IL,Midwest,1,STEM,8.0,1.0
8443b52d-a9a8-4092-8014-46b75013185c,University of Illinois Chicago,"Chicago, IL",Health Sciences,2016,2020,2.72,2.94,3.01,135,0,Medium,0,0,Female,White,22,0,Low,3.34,Unemployed,Unemployed,,,,,,,0,,,
